user_id,book_id,rating
24182,1,5
48291,93,5
13395,233,4
40840,606,5
31474,339,5
13440,108,3
33363,219,5
24137,80,1
8449,155,5
6215,1144,4
45127,77,3
8410,736,2
23449,19,1
1296,342,4
51511,975,3
32569,76,4
38067,19,5
3752,282,3
42921,42,5
20967,829,5
6181,12,3
24998,895,4
1753,8,4
47763,16,5
51141,658,3
43429,126,5
23096,123,4
21745,29,1
30924,538,3
8186,641,3
43536,89,5
49464,86,2
51785,102,5
15791,372,3
11359,266,4
20201,788,4
48050,129,3
18339,65,4
32813,138,4
40142,272,5
19896,547,4
43392,5,5
5829,154,5
45566,1,4
10401,613,3
1856,71,3
3256,714,3
6669,8,4
11214,115,4
4736,113,5
14234,14,3
17010,258,5
35067,1178,4
36349,8,5
10829,194,3
19245,217,5
40691,17,5
5705,364,5
10530,5,3
2860,100,3
47994,114,5
36862,29,3
16424,184,2
7152,135,4
39032,718,3
35767,3,4
26778,346,4
2191,150,3
9896,238,5
25530,495,4
18670,1526,4
14885,191,2
47754,597,4
17476,444,5
14603,85,5
7301,567,4
52697,205,3
16705,1714,4
26107,301,3
52858,26,5
13239,641,4
29242,22,5
13890,62,3
40773,11,5
14973,59,4
32088,59,5
2649,292,4
46400,28,4
34270,129,3
33312,195,5
10953,1145,2
28494,28,4
6379,478,4
18361,312,4
52707,24,5
38741,133,5
5739,63,2
11079,457,4
17199,19,3
44304,148,5
44963,40,3
23460,126,5
24381,231,4
8456,855,4
34013,1133,4
48559,118,5
12459,414,5
1669,37,5
11308,200,5
12459,625,4
9806,16,5
9503,118,3
43584,90,3
22212,409,5
23890,413,3
16541,175,5
1339,489,3
25415,839,4
50149,273,3
34736,534,4
27521,40,2
11210,92,3
17409,193,5
52972,293,3
9656,167,4
21677,646,3
22523,118,3
8565,313,3
32813,584,4
15813,483,3
8085,36,4
28211,322,5
19611,401,3
28464,115,3
32923,359,4
9403,58,4
21288,229,4
40588,76,3
16800,9,4
22552,38,5
46659,176,5
30614,30,2
20332,94,4
25192,213,3
33651,150,5
39309,654,5
23682,240,3
8505,361,3
25048,595,4
40037,255,2
34082,424,4
7623,19,3
8298,54,1
8672,179,5
3504,93,4
40142,217,5
42491,134,1
13116,45,3
48911,930,4
35855,1005,3
43400,287,5
10284,516,5
30236,497,4
17207,354,3
4725,208,4
39903,2124,2
27087,383,4
7253,621,4
12875,78,2
33245,314,4
20446,231,4
31425,381,4
6507,15,5
30411,1319,4
50312,225,5
6804,34,4
2498,56,2
18910,36,4
37611,132,3
3580,36,3
42899,63,2
25859,374,3
28032,53,3
32741,493,4
12829,492,4
14890,401,1
47567,770,3
8090,59,5
9685,360,5
3907,264,3
3853,6,4
10868,58,2
12948,221,4
9684,132,5
12669,118,4
15935,63,5
47671,45,3
13793,42,2
39251,14,4
9607,240,2
4661,124,3
20503,559,5
4730,154,5
29016,341,5
28831,50,5
18250,45,3
42998,362,3
28516,91,4
39042,396,4
25852,54,5
40210,272,4
13440,195,5
10944,538,3
10829,35,3
1568,138,3
42190,4,5
43405,597,5
22373,60,4
15723,86,5
25327,121,5
8139,444,3
28525,45,3
3225,161,5
9771,1161,5
23688,45,5
8565,961,4
30561,819,3
4504,94,5
23449,402,4
17199,29,5
12874,621,4
8826,177,3
39763,196,3
46659,271,5
26661,966,5
28540,14,3
42173,407,4
4444,343,3
49209,297,5
2421,6,4
5245,276,4
36594,36,4
28875,372,5
14834,730,4
22164,1094,3
52051,1159,5
1074,14,5
53205,5,3
39423,997,3
21095,768,3
29240,98,4
20334,13,5
34327,653,4
53012,1145,5
41015,112,4
8647,95,5
2171,356,4
6488,369,3
39390,941,5
20629,111,4
28616,396,4
16234,93,4
27618,119,1
14331,70,4
36826,130,3
6027,11,4
46422,6,5
4536,815,4
27160,168,4
5827,480,5
9078,33,4
33633,293,3
8699,212,1
25920,37,5
10578,339,5
13107,2,4
11154,58,4
10169,229,4
6323,89,5
12474,133,5
50969,196,3
17458,966,3
23977,98,3
39932,86,4
32397,540,5
28349,198,4
42998,625,4
4,337,4
38185,1477,4
33384,30,3
8444,122,5
49491,32,3
44425,32,2
7842,544,2
4190,325,2
47675,123,3
42355,168,5
45511,100,4
14543,195,5
36695,374,3
12367,66,5
14331,241,3
3239,277,4
51409,103,5
8813,66,4
8519,935,4
13811,49,3
5307,779,4
37702,109,5
11986,11,4
4057,2,5
37418,223,4
32994,1237,3
40940,417,4
39618,499,2
14911,24,4
949,125,5
11021,9,3
40769,150,5
3122,168,5
1138,80,4
5730,378,3
27302,959,5
14987,410,3
49942,478,5
52660,85,5
9710,1255,5
17329,83,3
15056,2,3
26800,217,3
10876,349,3
40248,87,5
11453,369,5
27370,3,2
40578,782,3
21901,31,5
48457,395,3
29279,489,5
11956,1,5
17895,306,3
50724,353,2
3139,30,2
16828,467,4
11304,1465,2
7805,103,5
17835,47,5
8699,468,4
48704,85,5
29574,1,5
5349,84,4
5352,278,4
5755,76,4
13478,35,3
25448,208,4
43554,75,1
9997,25,3
9503,1,5
28516,46,4
48909,483,3
2406,77,5
35259,271,3
49973,14,3
19951,137,3
32158,284,3
16086,167,4
38524,16,5
7718,118,4
25688,48,5
15082,757,5
26244,757,1
11364,48,3
30300,263,4
36574,87,5
17009,50,4
13440,329,4
24381,4,4
5905,261,4
52029,43,5
36051,123,4
43180,140,3
38014,271,4
25423,227,4
51661,80,5
10242,84,3
11622,29,3
33938,255,4
28317,174,1
21997,161,5
11415,196,4
21733,103,2
25978,28,3
14331,410,4
9971,612,5
24800,538,4
10686,325,5
5176,1465,5
6333,553,3
3050,119,4
6545,53,2
32753,111,4
38749,195,5
13305,15,3
46661,28,2
20607,405,4
4124,58,5
26718,606,3
32598,139,4
13502,228,2
9971,341,3
41132,209,3
9526,57,3
19106,10,4
2994,90,3
29597,270,5
9988,204,3
21759,176,3
10211,136,2
24847,19,5
2572,857,3
10246,28,4
37897,388,4
8551,55,4
1076,577,5
22034,773,3
11140,669,5
17476,312,4
22213,1159,4
27411,47,5
6896,37,5
25958,1311,3
34915,658,5
5304,15,4
42369,10,5
50292,83,4
25438,130,2
6159,638,2
21352,360,4
26184,498,4
41130,903,3
2838,501,3
8449,119,3
32901,471,3
31996,427,5
14177,251,4
35579,48,4
36574,82,4
276,66,2
3893,492,5
5354,129,4
11549,1084,4
39170,77,3
49984,178,3
26800,101,2
18759,234,4
5152,117,4
47949,103,3
6268,325,4
34079,1567,4
3964,855,5
53292,592,5
7122,464,5
7259,161,5
42664,235,2
40566,171,5
16081,6,1
23507,734,4
34915,32,5
41849,2,3
3786,238,5
12373,81,4
11208,177,4
9681,118,3
28124,689,5
4737,1393,2
290,346,5
25423,19,5
8302,691,3
28726,15,4
24232,131,4
10286,122,1
9476,397,4
17869,479,4
26485,560,4
14543,1319,5
21543,688,4
16421,197,5
24530,137,5
17904,271,2
9804,256,4
33073,911,3
16081,37,5
4990,124,3
35005,132,3
9409,1365,3
43433,162,5
8551,701,4
18653,436,3
10256,103,5
588,189,4
272,570,2
22248,23,4
41015,15,4
8767,24,3
52993,23,3
13846,468,4
8590,29,3
10266,97,5
28984,87,5
29178,15,5
45564,540,4
52858,88,3
8031,948,3
27107,46,4
28827,11,5
37631,144,4
12015,769,5
2383,8,4
1669,138,3
29567,1411,5
6443,707,4
880,233,3
50244,117,4
22073,765,4
7430,62,3
6840,79,5
27414,15,5
5111,730,2
17668,1,4
37284,62,4
49138,130,2
26030,86,4
11949,1185,4
12752,4,4
48803,21,5
24311,60,4
49514,731,3
19455,125,3
37079,87,4
44364,243,5
31760,47,5
15367,281,3
17010,82,2
22967,547,3
21237,51,2
9431,66,1
19290,148,5
19384,130,4
14687,599,5
39042,704,4
44496,595,1
5686,9,4
7639,855,5
16597,696,4
40823,265,5
17387,453,3
52051,49,2
14497,461,5
26781,123,3
9941,60,4
46212,89,4
11304,984,5
40578,456,5
32968,75,4
14002,305,4
39220,59,5
8789,59,4
37834,208,3
10162,126,4
6718,256,5
51271,26,5
9026,168,4
37221,68,4
33640,133,4
14192,292,5
15880,270,4
35108,97,5
16522,93,4
12334,16,4
10788,93,5
9057,23,5
10953,120,3
28416,300,3
13283,93,4
16879,467,5
15037,964,5
36037,15,4
274,22,3
34195,179,3
26883,703,3
3255,829,3
6545,26,2
48102,497,4
14316,219,3
22600,132,2
4061,228,2
24396,8,2
26340,98,5
43169,1316,3
31398,219,4
14969,887,5
50472,179,3
26665,237,4
3386,205,4
13137,329,3
5760,332,4
6790,43,3
5009,10,5
2650,2,5
15863,261,1
52894,6,5
36490,150,5
38185,65,4
25706,1145,3
38740,287,5
12615,375,2
27411,48,4
8258,23,5
21986,398,5
45102,87,3
17617,10,1
10950,117,5
10225,332,5
5950,234,3
8149,994,4
11835,205,1
37985,57,4
3122,13,5
15936,108,3
26983,18,3
48462,49,3
17290,413,5
14575,44,4
36071,316,3
33555,97,5
26429,145,5
7405,839,4
12900,217,4
3104,184,4
9778,58,4
41230,8,4
6395,10,3
12272,26,2
21028,124,5
19751,8,5
38665,975,5
47519,681,5
36583,901,5
42259,33,4
19541,331,5
37672,1136,3
41319,1393,5
29720,257,4
36974,18,4
40703,625,4
35868,179,4
9193,171,4
10985,268,3
35521,13,4
51048,80,3
12167,1465,3
5272,712,3
22225,651,3
15185,212,4
43429,485,5
26729,257,4
1947,38,3
28943,29,3
6308,232,2
9011,95,3
7485,101,2
51838,312,5
26759,387,4
9562,44,1
7152,498,4
8566,64,3
35148,243,4
43030,115,5
36813,1458,2
51204,137,2
15324,180,5
21164,48,4
8923,829,5
28985,466,4
41228,518,4
4610,8,5
4536,64,4
20793,177,4
40776,703,1
40182,73,2
14207,113,5
11154,1094,3
22270,248,3
7040,160,1
28943,542,4
42593,1714,5
25925,855,3
24460,185,5
2131,501,3
5646,740,3
15480,364,4
40615,1561,5
2285,574,3
33651,1051,5
7820,65,3
14582,503,4
24200,404,4
11408,367,3
29970,46,3
8283,941,5
12615,28,4
18478,961,4
17952,1048,3
25389,100,4
1339,46,3
37441,50,4
1697,84,4
13520,291,5
11175,219,5
17176,236,4
282,4,5
21810,620,5
32727,22,4
28891,10,5
8454,113,5
8003,8,5
34519,53,3
6606,378,5
51901,601,5
8272,115,5
48755,353,5
36852,199,3
52171,456,4
11171,113,4
18798,6,4
47094,602,4
3050,28,4
11090,485,4
51125,977,5
24483,274,5
1799,61,4
140,113,5
7433,155,4
13664,602,4
3263,16,5
9085,138,3
6707,782,3
12471,24,5
22913,424,5
30994,24,3
19106,48,4
3225,36,5
29631,885,4
35764,354,4
34599,199,5
24274,396,5
7639,27,2
10018,2,5
13438,255,3
14084,948,5
4012,65,5
40721,431,5
25164,110,4
9784,104,3
8030,3,4
6427,625,3
10286,179,4
27157,471,3
13439,111,1
45965,356,5
27181,23,4
50635,100,3
36842,754,3
43089,59,5
27107,1,5
6333,65,4
26398,116,3
23722,75,1
31294,555,4
16964,26,3
41030,441,3
21428,681,5
8302,604,4
3225,21,4
21469,425,4
9783,741,3
2112,114,3
14265,570,3
18579,75,3
33848,670,4
9108,33,4
26145,468,3
12961,681,5
12262,461,2
12905,612,4
9731,44,3
32092,222,5
26203,1185,5
44305,587,1
28559,2,3
23682,320,3
21610,424,4
1713,115,4
6696,117,3
5184,265,4
10309,457,3
25448,590,4
19191,2190,3
27908,255,4
13051,496,5
52972,497,4
24441,362,4
21495,639,4
28984,162,4
35148,54,5
13084,268,2
32923,277,3
7599,48,4
29388,49,3
43418,289,5
45714,219,5
14834,638,5
27187,237,2
25083,1133,3
20433,11,5
9195,188,2
45688,198,5
36800,154,3
5829,109,4
41919,614,5
19856,361,4
49935,1280,5
34169,5,3
45593,570,3
1733,42,3
21610,70,4
36374,34,1
23735,104,4
30329,4,5
23096,86,4
40823,335,4
19088,653,5
3918,121,5
11184,5,4
4238,32,4
43377,311,5
2610,63,4
10787,320,4
47890,1171,3
10248,10,5
7711,39,2
17409,574,4
14119,229,3
34889,471,4
14573,229,5
23777,829,5
15636,57,4
45023,354,3
1600,3,3
5068,5,5
46421,230,5
14603,1202,3
3667,25,4
16377,3,1
15267,131,4
24725,924,3
25743,426,5
4730,125,1
2838,362,4
7930,229,3
19510,362,3
8767,83,3
19191,90,3
34167,618,3
22301,200,3
26500,161,5
46447,144,4
27048,116,3
16048,116,4
6159,151,3
21227,512,4
33555,484,4
35412,35,2
13116,4,5
9226,872,5
6905,513,4
43700,57,3
35568,141,4
10760,126,5
422,358,5
10944,682,2
30747,304,5
4737,11,4
17895,534,3
15053,20,4
22185,1061,3
52428,241,5
25172,83,5
23004,958,5
42838,410,4
12851,121,4
13793,83,4
2121,47,4
40776,911,2
5135,137,5
22998,456,2
16290,42,5
13355,28,5
49106,848,4
11132,132,3
11132,60,5
17232,476,5
14402,2,3
35848,248,4
35568,176,4
29671,637,3
33037,270,2
26800,650,4
47719,977,2
35568,408,4
26320,127,5
4307,542,3
23962,125,4
2112,483,3
8176,731,2
5924,901,4
13361,144,5
43371,5,5
18419,162,5
12753,325,4
40819,56,3
8219,865,1
10808,55,4
12425,410,2
5238,71,4
6630,915,4
19655,111,4
36826,494,5
21901,47,5
35454,77,3
5987,487,3
14573,482,5
7845,37,2
46737,60,4
20214,1176,4
31527,4,1
46659,6,5
32832,529,3
29112,559,2
43392,3,5
30212,14,5
40520,8,4
5993,115,1
20229,10,5
21778,179,4
49758,126,4
9607,21,3
27886,339,3
16502,13,3
14903,306,2
41679,829,2
8652,45,2
15952,100,5
2285,378,4
12165,40,3
16718,26,2
34428,52,4
17387,556,3
19356,399,3
16344,1477,5
17199,587,3
13095,321,2
8075,190,4
4693,1038,4
5068,289,4
12530,357,3
15723,245,3
13006,444,5
18493,178,3
145,508,3
21832,3,4
8234,696,4
26879,229,3
44694,55,3
43985,621,4
21002,25,5
52289,341,3
11188,1,4
8647,1038,2
5363,925,4
2396,362,4
21811,34,3
6567,150,4
14590,14,2
10309,779,2
17718,357,4
32589,24,5
35460,613,5
31809,41,4
24225,13,4
39069,188,4
8272,14,3
25688,216,3
20279,189,4
19455,39,4
2733,53,2
526,1,5
7969,1210,4
10156,30,3
11043,1061,2
24038,1055,5
52858,53,4
27742,426,4
2054,467,4
47018,22,3
6488,877,3
15604,651,4
34054,117,5
27181,15,4
15748,109,2
7122,492,4
35439,123,5
1346,576,5
38851,391,4
1456,5,4
37018,31,5
37243,81,3
38792,1144,4
24091,255,4
5551,247,4
8912,782,5
32332,967,5
1613,230,4
11947,52,2
39798,64,4
49998,29,2
53137,112,3
26778,325,5
34054,144,5
19443,1159,4
13034,148,4
30191,587,3
1193,117,4
51661,17,3
21986,494,3
26244,100,5
14222,23,3
9858,7,5
19593,270,5
11140,179,4
95,238,5
11986,40,3
38130,270,5
24839,25,5
35848,29,3
31257,350,4
34494,19,5
35333,100,5
10799,219,4
16680,28,4
30771,129,3
48628,560,3
18204,142,4
11022,16,2
36037,52,2
30191,50,5
14370,364,5
39220,87,5
8283,7,3
12948,284,4
26292,100,3
23688,25,5
10656,129,5
35767,116,4
1403,268,1
8090,133,5
37571,4,4
8551,94,5
13242,295,3
23787,425,4
43078,133,5
28550,345,4
46139,255,4
41475,696,4
12276,24,3
23109,1605,5
8905,257,5
52809,270,4
9919,278,4
13580,639,2
7745,335,5
50326,38,5
35385,7,5
4364,18,5
8570,233,4
26797,181,2
9085,17,4
40248,316,3
47029,177,5
48457,498,4
44019,84,4
9466,33,5
6197,267,5
33633,248,5
27908,198,3
26867,1458,5
9597,43,5
5531,626,5
10951,2,4
39741,293,2
22452,11,3
32592,168,5
41186,544,5
18786,1752,4
5924,251,5
43429,2,5
53232,357,4
10204,48,4
3050,421,3
8566,103,5
7269,122,2
44668,325,5
22085,47,4
12601,189,5
20221,47,5
140,948,3
35620,464,5
21543,16,2
368,238,2
45023,212,4
26142,1136,3
10939,1434,5
49885,461,3
19856,278,4
3214,33,5
26665,46,4
47816,377,5
35728,112,1
11544,408,4
1536,44,4
6559,188,4
7992,14,4
13502,357,4
375,1714,3
14746,100,5
7395,40,5
26252,1139,2
5645,512,5
27519,342,2
26239,194,2
14793,20,4
4861,108,3
50436,79,4
33863,22,1
13544,35,3
2345,273,4
44304,14,4
10186,847,5
25192,270,4
10311,157,1
11920,372,4
6323,1465,4
21810,177,5
36574,15,5
21830,27,3
43377,230,5
51550,289,5
9289,42,5
43370,144,5
34611,231,3
27087,65,5
52081,95,4
11191,158,5
4930,42,3
2521,1145,2
10146,492,4
13144,171,5
16969,337,5
33938,538,4
1863,495,2
8221,625,3
9174,484,4
37482,1158,5
40897,733,3
36231,30,5
18804,278,4
2487,417,4
16384,354,4
1088,358,4
9896,181,5
17329,770,2
11750,66,3
17904,32,2
28861,291,5
21901,115,4
30207,1176,5
16290,272,4
11957,637,5
43185,710,5
909,28,4
12995,584,3
18809,38,3
4210,542,5
3254,22,3
43692,238,2
39703,792,5
16680,388,5
11030,5,5
43380,424,5
6167,664,4
1369,587,2
5044,495,2
6702,635,4
11382,184,5
14248,472,5
40789,701,4
53292,33,5
5665,54,5
1294,378,4
12710,142,4
31093,601,5
45127,840,5
8298,364,5
41534,85,5
3850,150,3
40165,43,4
36624,102,4
19951,189,5
22909,959,3
34858,194,1
12530,186,4
49254,231,3
24801,247,4
3526,934,5
17751,65,5
11108,72,1
18503,177,5
13162,90,5
40789,23,5
48355,316,4
4019,142,4
20157,64,4
2487,819,3
28125,306,3
20035,188,5
8647,113,4
41062,941,3
13595,36,4
22185,664,4
43389,514,5
3213,1051,2
48810,92,5
25017,196,5
43382,102,5
3487,112,4
21810,606,5
24553,903,4
43924,1108,3
2838,106,4
21106,621,5
30287,885,4
49002,212,5
6035,70,5
16346,38,3
53327,129,4
8565,69,4
52081,59,5
49988,456,3
32305,461,5
17751,193,3
50786,32,5
49202,32,3
736,178,4
18599,14,3
16949,516,2
48807,4,5
17804,310,4
1046,23,3
8862,118,4
14234,126,3
8750,236,5
28525,143,4
43071,559,3
15020,129,4
36495,13,3
2508,665,3
47986,29,5
23977,523,5
11585,50,4
29671,71,5
27229,81,4
17440,57,4
13112,119,3
24040,130,5
19998,109,5
39060,591,5
18180,48,4
8468,208,4
8885,102,4
17059,46,4
34404,301,2
38622,1051,3
11445,57,4
26145,85,3
17404,48,4
44305,119,3
26687,116,5
14751,560,5
14699,621,4
10018,473,5
483,5,5
38098,1159,3
11304,658,4
12776,826,3
10561,90,5
35594,670,5
45989,126,4
1123,13,3
10297,432,5
28945,66,5
47293,877,4
37680,792,5
33948,265,4
12650,100,5
39600,1073,4
40076,13,4
12145,602,4
27411,192,5
25687,715,4
39857,171,4
13763,360,1
2337,314,3
16192,34,4
712,176,5
46647,333,4
2035,1186,5
21886,172,4
1565,221,4
28904,133,3
9700,270,3
23722,1785,2
9931,21,5
19254,310,2
24040,1365,3
4227,994,5
15783,28,5
26083,405,4
51858,67,5
41354,819,4
45835,67,4
19250,97,3
6436,26,3
3466,272,3
3788,19,4
38284,901,4
20954,895,3
26532,4,3
34889,217,5
26889,93,4
11723,515,5
14255,410,2
31503,13,4
10204,76,5
47083,104,4
3246,1465,3
31527,35,2
16891,1161,5
42302,17,5
26145,675,3
36592,74,4
23720,639,4
12694,181,3
39207,31,4
8505,14,4
14150,55,5
6567,1248,4
21677,734,5
2647,125,5
9031,58,4
12800,18,4
38369,463,4
13195,1108,3
47490,31,3
12706,829,5
45487,199,4
2428,108,3
34611,314,5
24200,342,5
38847,129,2
16081,72,4
50016,292,3
36495,64,2
26145,782,2
39042,101,5
12710,45,4
32073,518,5
43065,62,5
901,473,5
17404,285,4
47490,1752,4
32055,651,3
16377,734,5
7907,804,3
34977,56,3
28345,903,3
41963,693,4
6027,195,4
40456,544,3
46544,846,4
5203,425,3
3862,1465,2
6250,12,5
5812,29,4
23612,231,4
36743,30,5
41319,122,3
39423,178,2
44425,109,3
44574,30,2
44019,515,5
29293,326,5
9716,335,2
27494,104,3
9710,287,5
38089,304,3
3507,3,3
8334,207,3
26500,358,4
21830,42,5
11927,741,4
8973,70,4
6754,306,4
45761,268,4
1772,57,2
11156,378,4
37354,142,3
49988,495,3
44192,350,3
14293,192,5
439,233,4
3222,100,4
27176,333,5
2066,67,5
8809,137,5
1971,50,5
32557,63,3
1789,82,3
13203,116,4
28950,34,4
37956,256,4
13694,1248,3
45811,45,5
27753,696,2
15885,675,5
26053,825,4
25427,402,5
8652,1,4
49027,198,5
21733,79,2
28541,367,5
19638,626,2
2889,310,1
15864,78,3
24499,95,3
23885,243,5
24198,123,4
14986,325,5
6424,190,3
16547,160,4
28684,531,5
21679,109,5
9696,679,4
43602,19,4
17725,105,3
29404,12,4
11068,148,2
34054,757,5
10337,266,3
21566,29,3
3942,550,4
40844,1068,5
42870,31,5
4210,70,3
42870,114,4
49202,100,5
44395,87,4
5334,11,5
2738,306,4
47370,237,4
47476,641,4
53145,173,3
400,743,5
51583,181,5
26867,1051,4
5497,358,4
27622,240,2
23977,63,4
1947,414,3
11795,407,3
10792,416,5
8483,10,5
1352,251,5
15638,15,5
33716,234,4
7908,925,4
39460,701,4
15009,243,5
1266,440,4
20553,305,3
51166,35,3
20976,97,3
39508,1171,4
13137,1272,3
19173,124,5
13099,320,4
12188,144,3
16981,357,4
8505,1714,5
4821,534,4
13197,229,4
43410,337,5
49779,63,5
28349,111,5
2647,55,4
9941,1186,4
1761,87,4
8134,50,5
11622,217,1
5031,265,4
13794,335,3
12459,111,3
24198,140,3
35510,1051,5
19073,248,1
10561,2015,5
37420,97,5
48102,1319,3
13197,24,5
51123,225,2
23004,38,4
30307,165,3
12724,124,1
21543,273,3
5179,145,3
10311,26,4
23134,58,3
14644,4,3
43393,258,5
47317,5,5
37312,17,2
2649,270,4
38089,994,5
10013,189,5
13370,111,1
31809,282,3
48809,736,5
11384,301,4
18242,66,5
15936,271,4
9176,339,4
50123,977,4
31341,317,4
28718,596,4
41706,59,4
39823,718,4
43433,427,5
2561,82,2
48704,407,3
19757,265,4
21494,740,3
15838,104,4
3005,229,3
14652,326,3
25687,97,4
18767,242,3
24460,368,3
16896,860,4
10286,779,5
16346,221,2
8962,258,3
14248,840,5
22241,67,3
2555,101,5
20847,63,3
27294,984,3
21217,79,4
3464,76,4
40440,90,5
10169,131,3
26873,37,5
47949,172,5
20218,213,3
21781,117,4
4874,148,3
8776,361,4
9771,92,4
40525,395,1
4410,4,4
23890,325,1
1326,121,4
41026,5,5
24093,1178,5
44955,658,5
21387,5,2
50311,90,3
27745,322,5
39032,499,3
47800,2355,4
44397,1159,4
15204,840,4
40623,143,4
13378,213,5
18323,177,5
8398,126,4
44512,231,3
5009,635,4
23202,809,5
9078,364,5
929,58,4
10686,94,4
3243,122,4
43384,559,5
21728,47,5
41907,289,3
2738,273,4
7969,820,5
26887,185,3
40820,1561,3
34556,494,4
52081,311,3
53116,7,5
19493,358,2
9861,138,5
17559,15,2
1294,249,4
40440,45,3
30998,705,3
9357,935,5
493,155,5
4737,57,2
43030,35,4
6424,140,3
12815,855,5
31825,339,5
43405,59,5
27711,36,3
27816,189,5
19812,230,1
2722,6,4
49254,654,5
1350,9,2
4906,22,5
10226,73,4
12761,829,4
1645,383,4
5349,958,5
1010,32,1
38098,381,5
7875,879,3
22171,704,5
18807,80,5
5031,25,5
8809,8,3
36767,513,2
13370,58,3
28175,1073,3
50293,705,4
17218,39,5
37726,768,5
12944,371,2
2754,596,4
18968,9,2
44281,664,3
127,186,5
47763,11,4
6804,718,5
6424,290,3
43433,213,5
28776,38,5
14316,100,5
21607,115,4
32741,24,4
38184,67,5
9584,734,5
3260,268,4
17858,229,2
27125,466,5
5636,276,5
5885,317,5
13544,67,4
32923,26,4
13399,467,5
20963,65,4
1519,82,3
5917,137,4
39770,401,4
51673,51,3
20092,1185,2
49963,5,4
26687,117,5
49202,4,4
5061,48,4
25931,57,2
11313,28,4
51763,87,4
50786,345,2
1326,5,3
43404,36,5
26925,38,4
30283,184,5
39199,53,4
32551,869,3
233,326,4
26647,763,5
23525,560,2
7511,322,4
21713,26,4
14810,283,4
18077,274,5
14119,402,2
8828,310,4
44937,255,5
19527,148,4
52972,19,3
28559,331,3
8652,57,4
25876,5,3
15641,18,5
6637,17,5
43949,601,5
14253,407,4
1296,137,4
47764,8,3
17678,538,4
50425,102,4
16899,311,4
8043,867,4
27226,83,4
28550,778,5
12095,38,4
8866,45,4
28701,16,3
46421,186,5
23890,94,4
48980,778,5
43384,58,5
11874,233,2
3667,101,4
34078,350,3
9661,297,4
17652,21,5
8440,8,3
5686,116,5
35491,138,3
47411,180,2
36583,15,4
52894,682,3
27753,251,3
11445,364,5
43714,85,5
10444,119,5
40251,57,4
9913,19,5
36591,37,5
24884,46,3
11735,50,3
27122,961,5
53268,87,5
3087,1055,5
26753,572,5
40520,28,4
1856,33,4
32845,408,3
4019,387,4
33653,145,1
44395,46,2
29404,13,3
25840,778,5
36594,10,5
12948,154,3
4342,468,5
10686,21,1
51031,59,4
3472,1465,4
9409,468,4
13162,68,2
14234,39,2
51660,37,3
3987,83,5
5757,679,5
43389,158,5
27578,665,3
19245,456,4
15773,924,1
35737,101,4
26446,168,3
40076,27,4
25798,1186,4
48270,233,5
22795,106,5
6054,72,5
25677,138,2
52884,345,4
39390,63,5
50721,361,4
17799,456,4
36490,2,5
37503,325,4
29836,161,3
37069,855,4
5372,66,5
10110,514,4
27466,482,5
15638,18,4
12874,4,5
47567,857,5
21618,496,5
28297,868,4
34812,222,5
17528,22,3
4190,16,3
20732,39,5
23286,602,3
32809,1133,5
34404,62,5
39798,42,5
15053,10,1
43420,109,5
47478,604,2
19638,148,3
51031,1061,5
34739,55,2
34013,115,4
12747,414,3
10535,231,5
20040,472,3
14898,577,5
179,1,4
43408,134,5
48457,1605,3
35824,885,5
4227,1231,4
5109,650,2
35737,8,4
44422,88,2
13794,2190,3
48318,1238,4
3739,395,5
22651,173,4
1374,8,5
36938,498,5
8340,1178,5
46659,141,4
17566,325,3
46447,264,4
27433,119,5
28349,31,5
38475,2124,4
11376,561,5
10293,136,4
12727,43,2
18990,31,4
37726,195,5
11585,424,2
14177,58,3
1613,130,3
4519,9,4
17207,155,4
45132,478,3
33473,767,5
46422,284,5
39841,792,4
4906,81,4
31347,451,4
10787,85,5
12939,2,5
19074,231,5
31527,45,5
21227,199,3
3104,109,5
9246,80,3
18917,83,2
37354,4,5
22257,189,4
29293,81,5
1101,119,3
2721,321,4
20615,1317,4
325,114,5
1669,17,4
26889,8,5
40776,343,4
21244,7,5
50142,137,5
10594,608,5
53281,1567,4
15636,301,3
40461,28,3
7395,529,4
2626,71,3
49298,544,5
2396,245,4
17131,265,5
15501,177,4
51583,118,5
40820,265,3
10590,488,4
17021,326,3
3757,471,4
34619,1159,3
6804,43,3
10286,848,3
7356,20,1
23707,196,4
24451,118,4
27275,381,5
44304,662,5
44580,554,5
47056,754,3
44281,31,4
15650,387,4
5928,49,1
12776,87,4
7704,100,4
26665,31,5
44046,451,4
25938,145,3
461,982,4
9286,270,1
49942,529,5
2901,38,4
30761,145,4
16050,13,5
13019,72,3
11369,482,5
9399,34,1
24507,77,3
1933,372,3
39770,2355,1
16845,476,2
786,606,4
8315,727,4
5497,157,5
29409,69,2
9999,496,3
34531,410,5
53161,699,4
13095,497,3
17665,482,4
13195,25,2
24038,427,5
45086,36,4
11390,161,5
28148,179,4
36624,311,3
49184,141,5
13925,480,2
9597,337,5
8477,264,5
9057,337,1
2948,770,4
16879,140,4
3345,301,2
41402,1214,3
43420,67,5
18503,150,4
20467,22,3
46482,28,3
40897,467,5
8219,23,4
8612,103,4
3964,154,4
8454,374,4
46670,710,3
26632,221,4
17747,184,3
48102,346,4
45023,230,4
30681,1222,2
36570,11,3
48547,529,5
39770,715,4
1926,15,4
15584,17,4
26632,2,4
43408,284,5
12771,646,4
15863,209,5
